ID1,HHID,IDXH4,SH11A,SH11B,SH11C,SH11D,SH11E,SH11Y,SH11Z,SH12,SH13,SH15N,SH15Y,SH15G,SH18N,SH18Y,SH18G,SH20N,SH20Y,SH20G,SH21
2024,      325810301,2,0,0,1,0,0,0,0,1,6,0,0, ,1,7,1,0,0, , 
2024,      325810301,3,0,0,1,0,0,0,0,1, , , , , , , , , , , 
2024,      325810301,4,0,0,1,0,0,0,0,1,1,2,5, , , , , , , , 
2024,      325811601,1,0,0,1,0,0,0,0,1,1,1,7,6, , , , , , , 
2024,      325811601,2,0,0,1,0,0,0,0,1,1,2,2, , , , , , , , 
2024,      325811601,3,0,0,1,0,0,0,0,1,6,1,7,2,1,7,3,1,7,2,1
2024,      325811601,4,0,0,1,0,0,0,0,1,7,2,5, , , , ,2,5, ,1
2024,      325901901,1,0,0,1,0,0,0,0,1,1,2,5, , , , , , , , 
2024,      325901901,2,1,0,0,0,0,0,0,1,1,4,5, , , , , , , , 
2024,      325901901,3,0,0,1,0,0,0,0,1,6,2,5, ,4,1, , , , , 
2024,      325901901,4,1,0,0,0,0,0,0,0,6,1,7,3,1,7,4,1,7,3,1
2024,      325901901,5,1,0,0,0,0,0,0,0, ,0,0, ,0,0, , , , , 
2024,      325902701,1,1,0,0,0,0,0,0,1,1,4,5, , , , , , , , 
2024,      325902701,2,1,0,0,0,0,0,0,0,1,1,7,6, , , , , , , 
2024,      325903201,1,0,0,1,0,0,0,0,1,1,4,5, , , , , , , , 
2024,      325903201,2,0,0,1,0,0,0,0,1,7,3,3, , , , , , , , 
2024,      325903201,3,0,0,1,0,0,0,0,1,6,1,7,2,1,7,3,1,7,2,1
2024,      325903201,4,0,0,1,0,0,0,0,1, , , , , , , , , , , 
2024,      325904501,1,0,0,1,0,0,0,0,1,1,2,5, , , , , , , , 
2024,      325904501,2,0,0,1,0,0,0,0,1,7,3,3, , , , , , , , 
2024,      325904501,3,0,0,1,0,0,0,0,1,6,3,1, ,3,2, ,3,1, ,1
2024,      325904501,4,0,0,1,0,0,0,0,1, , , , , , , , , , , 
2024,      325907401,1,0,0,1,0,0,0,0,1,7,2,5, , , , , , , , 
2024,      325907401,2,0,0,1,0,0,0,0,1,1,2,5, , , , , , , , 
2024,      325907401,3,0,0,1,0,0,0,0,1,6,4,4, ,4,5, ,4,4, ,1
2024,      325907401,4,0,0,1,0,0,0,0,1, ,0,0, ,0,0, , , , , 
2024,      325908501,1,1,0,0,0,0,0,0,1,1,2,5, , , , , , , , 
2024,      325908501,2,1,0,0,0,0,0,0,0,7,2,5, , , , , , , , 
2024,      325908501,3,1,0,0,0,0,0,0,0,6,4,1, ,4,2, ,4,1, ,1
2024,      325908501,4,1,0,0,0,0,0,0,0,6,1,7,4,1,7,5,1,7,4,1
2024,      325908501,5,1,0,0,0,0,0,0,0, , , , , , , , , , , 
2024,      325909101,1,0,0,1,0,0,0,0,1,1,2,5, , , , , , , , 
2024,      325909101,2,0,0,1,0,0,0,0,1,6,1,7,2,1,7,3,1,7,2,1
2024,      325909101,3,0,0,1,0,0,0,0,1, , , , , , , , , , , 
2024,      325909201,1,0,0,1,0,0,0,0,1,1,2,5, , , , , , , , 
2024,      325909201,2,0,0,1,0,0,0,0,1,6,2,3, ,2,4, ,2,3, ,1
2024,      325909201,3,0,0,1,0,0,0,0,1,6,1,7,3,1,7,4,1,7,3,1
2024,      325909201,4,0,0,1,0,0,0,0,1, , , , , , , , , , , 
2024,      325909701,1,0,0,1,0,0,0,0,1,1,2,5, , , , , , , , 
2024,      325909701,2,1,0,0,0,0,0,0,1,5,3,3, , , , , , , , 
2024,      325909701,3,0,0,1,0,0,0,0,1,1,2,5, , , , , , , , 
2024,      325909701,4,0,0,1,0,0,0,0,1, , , , , , , , , , , 
2024,      325909701,5,0,0,1,0,0,0,0,1,1,4,5, , , , , , , , 
2024,      326001001,1,1,0,0,0,0,0,0,1,1,4,5, , , , , , , , 
2024,      326001001,2,1,0,0,0,0,0,0,1,1,4,5, , , , , , , , 
2024,      326001001,3,1,0,0,0,0,0,0,0,6,2,1, ,2,2, ,2,1, ,1
2024,      326001001,4,0,0,1,0,0,0,0,1,7,1,2, , , , , , , , 
2024,      326006001,1,0,0,1,0,0,0,0,1,1,2,3, , , , , , , , 
2024,      326006001,2,0,0,1,0,0,0,0,1,1,3,3, , , , , , , , 
2024,      326006001,3,0,0,1,0,0,0,0,1,6,0,0, ,0,0, ,0,0, , 
2024,      326006001,4,0,0,1,0,0,0,0,1, , , , , , , , , , , 
2024,      326007501,1,0,0,1,0,0,0,0,1,1,2,5, , , , , , , , 
2024,      326007501,2,0,0,1,0,0,0,0,1,7,2,3, , , , , , , , 
2024,      326007501,3,0,0,1,0,0,0,0,1, , , , , , , , , , , 
2024,      326007801,1,0,0,1,0,0,0,0,1,1,3,3, , , , , , , , 
2024,      326008101,1,0,0,1,0,0,0,0,1,1,2,5, , , , , , , , 
2024,      326008101,2,0,0,1,0,0,0,0,1,7,1,7,6, , , , , , , 
2024,      326008101,3,0,0,1,0,0,0,0,1,2,2,5, , , , ,2,5, ,1
2024,      326008701,1,0,0,1,0,0,0,0,1,1,2,5, , , , , , , , 
2024,      326008701,2,0,0,1,0,0,0,0,1,6,2,1, ,2,2, ,2,2, ,2
2024,      326008701,3,0,0,1,0,0,0,0,1,7,2,2, , , , , , , , 
2024,      326008701,4,0,0,1,0,0,0,0,1,1,2,1, , , , , , , , 
2024,      326008701,5,0,0,1,0,0,0,0,1,6,0,0, ,1,7,1,0,0, , 
2024,      326008701,6,0,0,1,0,0,0,0,1, ,0,0, ,0,0, , , , , 
2024,      326011901,1,0,0,1,0,0,0,0,1,1,3,1, , , , , , , , 
2024,      326011901,2,0,0,1,0,0,0,0,1,1,3,1, , , , , , , , 
2024,      326011901,3,0,0,1,0,0,0,0,1,6,1,7,1,1,7,2,1,7,1,1
2024,      326011901,4,0,0,1,0,0,0,0,1, , , , , , , , , , , 
2024,      326013901,1,1,0,0,0,0,0,0,1,1,1,7,6, , , , , , , 
2024,      326013901,2,0,0,1,0,0,0,0,1,7,4,2, , , , , , , , 
2024,      326013901,3,0,0,1,0,0,0,0,1, , , , , , , , , , , 
2024,      326014501,1,0,0,1,0,0,0,0,1,1,1,7,6, , , , , , , 
2024,      326014501,2,0,0,1,0,0,0,0,1,7,1,2, , , , , , , , 
2024,      326014501,3,0,0,0,0,0,0,1, ,1,2,5, , , , , , , , 
2024,      326014501,4,0,0,1,0,0,0,0,1,6,1,7,6,2,1, ,1,7,6,1
2024,      326014501,5,0,0,1,0,0,0,0,1, , , , , , , , , , , 
2024,      326100601,1,1,0,0,0,1,0,0,1,1,4,5, , , , , , , , 
2024,      326100601,2,1,0,0,0,0,0,0,1,1,5,2, , , , , , , , 
2024,      326100601,3,1,0,0,0,0,0,0,0,6,1,7,2, , , ,1,7,2,1
2024,      326100601,4,1,0,0,0,0,0,0,0, , , , , , , , , , , 
2024,      326100601,5,1,0,0,0,0,0,0,0,6,2,2, , , , ,2,2, ,1
2024,      326100901,1,0,0,1,0,0,0,0,1,1,1,7,5, , , , , , , 
2024,      326100901,2,0,0,1,0,0,0,0,1,4,2,4, , , , ,2,4, ,1
2024,      326100901,3,0,0,1,0,0,0,0,1, , , , , , , , , , , 
2024,      326101001,1,0,0,1,0,0,0,0,1,2,0,0, , , , , , , , 
2024,      326102201,1,1,0,0,0,0,0,0,1,1,4,5, , , , , , , , 
2024,      326102201,2,1,0,0,0,0,0,0,0, , , , , , , , , , , 
2024,      326103201,1,0,0,1,0,0,0,0,1,1,2,5, , , , , , , , 
2024,      326103201,2,0,0,1,0,0,0,0,1,1,2,5, , , , , , , , 
2024,      326103201,3,0,0,1,0,0,0,0,1, ,0,0, , , , ,0,0, , 
2024,      326103201,4,0,0,1,0,0,0,0,1, , , , , , , , , , , 
2024,      326103201,5,0,0,1,0,0,0,0,1,6,1,7,6, , , ,1,7,6,1
2024,      326103301,1,1,0,0,0,0,0,0,1,1,4,5, , , , , , , , 
2024,      326103301,2,1,0,0,0,0,0,0,1,1,3,3, , , , , , , , 
2024,      326103301,3,1,0,0,0,0,0,0,0,6,2,2, , , , ,2,2, ,1
2024,      326103401,1,0,0,1,0,0,0,0,1,1,1,7,6, , , , , , , 
2024,      326103401,2,1,0,0,0,0,0,0,0, , , , , , , , , , , 
2024,      326103401,3,1,0,0,0,0,0,0,0, , , , , , , , , , , 
2024,      326105201,1,0,0,1,0,0,0,0,1,1,2,5, , , , , , , , 
2024,      326105201,2,0,0,1,0,0,0,0,1,1,1,7,6, , , , , , , 
2024,      326105201,3,0,0,1,0,0,0,0,1,6,1,7,6, , , ,1,7,6,1
2024,      326105201,4,0,0,1,0,0,0,0,1,6,1,7,4, , , ,1,7,4,1
2024,      326105201,5,0,0,1,0,0,0,0,1, , , , , , , , , , , 
2024,      326107301,1,0,0,1,0,0,0,0,1,1,1,7,6, , , , , , , 
2024,      326107301,2,0,0,1,0,0,0,0,1,1,1,7,6, , , , , , , 
2024,      326107301,3,0,0,1,0,0,0,0,1, ,0,0, , , , ,0,0, , 
2024,      326107301,4,0,0,1,0,0,0,0,1, , , , , , , , , , , 
2024,      326107301,5,0,0,1,0,0,0,0,1, , , , , , , , , , , 
2024,      326202101,1,0,0,1,0,0,0,0,1,1,1,7,6, , , , , , , 
2024,      326202101,2,0,0,1,0,0,0,0,1, ,0,0, , , , ,0,0, , 
2024,      326202101,3,0,0,1,0,0,0,0,1, , , , , , , , , , , 
2024,      326202801,1,0,0,0,0,0,0,1, ,1,4,2, , , , , , , , 
2024,      326202801,2,0,0,0,0,0,0,1, ,1,2,5, , , , ,2,5, ,1
2024,      326203801,1,1,0,0,0,0,0,0,1,1,4,5, , , , , , , , 
2024,      326204401,1,0,0,1,0,0,0,0,1,1,1,5, , , , , , , , 
2024,      326204401,2,0,0,1,0,0,0,0,1,7,1,7,6, , , , , , , 
2024,      326204401,3,0,0,1,0,0,0,0,1, , , , , , , , , , , 
2024,      326204401,4,0,0,1,0,0,0,0,1,1,1,7,6, , , ,1,7,6,1
2024,      326204401,5,0,0,1,0,0,0,0,1,1,1,7,3,1,7,4,1,7,4,2
2024,      326206601,1,0,0,1,0,0,0,0,1,1,2,5, , , , , , , , 
2024,      326206601,2,0,0,0,0,1,0,0,1,1,4,5, , , , , , , , 
2024,      326206601,3,0,0,1,0,0,0,0,1,6,2,1, , , , ,2,1, ,1
2024,      326206601,4,0,0,1,0,0,0,0,1,6,0,0, , , , ,0,0, , 
2024,      326208101,1,0,0,1,0,0,0,0,1,7,2,5, , , , , , , , 
2024,      326208101,2,0,0,1,0,0,0,0,1,1,2,5, , , , , , , , 
2024,      326208101,3,0,0,1,0,0,0,0,1, ,0,0, ,0,0, ,0,0, , 
2024,      326208101,4,0,0,1,0,0,0,0,1,6,1,7,2,1,7,3,1,7,2,1
2024,      326209001,1,0,0,1,0,0,0,0,1,1,2,5, , , , , , , , 
2024,      326209001,2,0,0,1,0,0,0,0,1,1,3,3, , , , , , , , 
2024,      326209001,3,0,0,1,0,0,0,0,1,6,0,0, ,1,7,1,0,0, , 
2024,      326209001,4,0,0,1,0,0,0,0,1, , , , , , , , , , , 
2024,      326209501,1,0,0,1,0,0,0,0,1,1,2,3, , , , , , , , 
2024,      326209501,2,0,0,1,0,0,0,0,1,1,1,7,6, , , , , , , 
2024,      326209501,3,0,0,1,0,0,0,0,1,6,1,7,6,2,1, ,1,7,6,1
2024,      326209501,4,0,0,1,0,0,0,0,1,7,1,7,6, , , , , , , 
2024,      326209501,5,0,0,1,0,0,0,0,1, ,0,0, ,0,0, ,0,0, , 
2024,      326210401,1,0,0,1,0,0,0,0,1,1,2,5, , , , , , , , 
2024,      326210401,2,0,0,1,0,0,0,0,1,5,3,1, , , , , , , , 
2024,      326210401,3,0,0,1,0,0,0,0,1,6,1,7,6,2,1, ,1,7,6,1
2024,      326210401,4,0,0,1,0,0,0,0,1, , , , , , , , , , , 
2024,      326210401,5,1,0,0,0,0,0,0,0,6,1,7,1,1,7,2,1,7,1,1
2024,      326301001,1,0,0,1,0,0,0,0,1,7,1,4, , , , , , , , 
2024,      326301001,2,0,0,1,0,0,0,0,1,2,1,5, , , , , , , , 
2024,      326301001,3,0,0,1,0,0,0,0,1,2,2,5, , , , , , , , 
2024,      326301501,1,0,0,0,0,0,0,1, ,1,2,5, , , , , , , , 
2024,      326301501,2,0,0,0,0,0,0,1, ,1,1,7,6, , , , , , , 
2024,      326301501,3,0,0,0,0,0,0,1, ,1,4,4, , , , , , , , 
2024,      326301501,4,0,0,0,0,0,0,1, ,6,1,7,2,1,7,3,1,7,2,1
2024,      326301501,5,0,0,0,0,0,0,1, , , , , , , , , , , , 
2024,      326301901,1,0,0,1,0,0,0,0,1,7,2,5, , , , , , , , 
2024,      326301901,2,0,0,1,0,0,0,0,1, ,0,0, ,0,0, ,0,0, , 
2024,      326301901,3,0,0,1,0,0,0,0,1, , , , , , , , , , , 
2024,      326303801,1,0,0,1,0,0,0,0,1,1,2,5, , , , , , , , 
2024,      326303801,2,0,0,1,0,0,0,0,1,1,2,4, , , , , , , , 
2024,      326303801,3,0,0,1,0,0,0,0,1, ,0,0, ,0,0, ,0,0, , 
2024,      326304001,1,0,0,0,0,0,0,1, ,1,4,5, , , , , , , , 
2024,      326304001,2,0,0,1,0,0,0,0,1,1,4,5, , , , , , , , 
2024,      326304001,3,0,0,1,0,0,0,0,1, , , , , , , , , , , 
2024,      326307001,1,0,0,1,0,0,0,0,1,1,1,7,5, , , , , , , 
2024,      326307001,2,0,0,1,0,0,0,0,1,7,2,2, , , , , , , , 
2024,      326307001,3,0,0,1,0,0,0,0,1,7,2,3, ,2,4, ,2,3, ,1
2024,      326307001,4,0,0,1,0,0,0,0,1, , , , , , , , , , , 
2024,      326307201,1,0,0,1,0,0,0,0,1,1,1,7,6, , , , , , , 
2024,      326307201,2,0,0,1,0,0,0,0,1,6,2,2, ,2,3, ,2,2, ,1
2024,      326308101,1,0,0,1,0,0,0,0,1,1,5,1, , , , , , , , 
2024,      326308101,2,0,0,1,0,0,0,0,1,7,4,5, , , , , , , , 
2024,      326308101,3,0,0,1,0,0,0,0,1,6,1,7,3,1,7,4,1,7,3,1
2024,      326308101,4,0,0,1,0,0,0,0,1, ,0,0, ,0,0, , , , , 
2024,      326308101,5,0,0,1,0,0,0,0,1, , , , , , , , , , , 
2024,      326308901,1,0,0,1,0,0,0,0,1,1,4,5, , , , , , , , 
2024,      326308901,2,1,0,0,0,0,0,0,1,1,4,5, , , , , , , , 
2024,      326308901,3,0,0,1,0,0,0,0,1, , , , , , , , , , , 
2024,      326402201,1,0,0,0,0,0,0,1, ,1,2,5, , , , , , , , 
2024,      326402401,1,0,0,1,0,0,0,0,1,1,1,7,6, , , , , , , 
2024,      326402401,2,0,0,0,0,0,0,1, ,7, , , , , , , , , , 
2024,      326402401,3,0,0,1,0,0,0,0,1, , , , , , , , , , , 
2024,      326402401,4,0,0,1,0,0,0,0,1,7,1,7,6, , , , , , , 
2024,      326402401,5,0,0,1,0,0,0,0,1,1,2,4, , , , , , , , 
2024,      326402401,6,0,0,1,0,0,0,0,1,1, , , , , , , , , , 
2024,      326402401,7,0,0,1,0,0,0,0,1,7,1,7,6, , , , , , , 
2024,      326402701,1,0,0,0,0,0,0,1, ,1,2,5, , , , , , , , 
2024,      326402701,2,0,0,1,0,0,0,0,1,7,2,2, , , , , , , , 
2024,      326402701,3,0,0,1,0,0,0,0,1, , , , , , , , , , , 
2024,      326410301,1,0,0,1,0,0,0,0,1,1,1,7,6, , , , , , , 
2024,      326410301,2,0,0,1,0,0,0,0,1,1, , , , , , , , , , 
2024,      326410301,3,0,0,1,0,0,0,0,1,6,2,1, ,2,2, ,2,1, ,1
2024,      326410401,1,0,0,1,0,0,0,0,1,1,2,2, , , , , , , , 
2024,      326410401,2,0,0,1,0,0,0,0,1,7,2,4, , , , , , , , 
2024,      326410401,3,0,0,1,0,0,0,0,1, , , , , , , , , , , 
2024,      326410401,4,0,0,1,0,0,0,0,1,6,1,7,4,1,7,5,1,7,4,1
2024,      326410401,5,0,0,1,0,0,0,0,1,6,0,0, ,1,7,1,0,0, , 
